phone_number,consumption,uid,weight,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,cont15,cont16,cont17,cont18,cont19,pmt,rural_pmt,ppi,assetindex,milieu,region,prefecture,canton,voter_region,voter_prefecture,voter_canton,formal_occupation,occupation_poverty,age,age_group,gender,ethnicity,religion,children,disability,marital_status,any_vulnerability,fsec,own_phone
BHQYCIYT1IHHZ0W,2987.1302485357614,69,2.7598579695199694,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,group1,group0,group1,group1,group1,group2,group4,group0,group0,group1,1.2306127548797678,4.003922942804039,3.729528464672976,2.235447089215568,0.5463318937334576,0.39849473197667606,1.8220935354212369,4.027034462314288,4.578081798806554,2.1609888958310193,0.7189860029821538,3.327230801873836,1.24956033805374,4.479353210310303,2.7338270459162697,5.306071354831041,3.578459762551185,4.4910882604355775,4.298285398512204,1.2551456549208706,3028.700291382925,3479.277948029245,4026.7301679618813,4236.220071824356,rural,KARA,KPENDJAL-OUEST,159,SAVANES,DOUFELGOU,198,0,4,60,<30,F,Kotokoli,Animist,1-2,Yes,Marriage (Monogomous),No,3,0
9PFW223RJ5VUJMJ,1493.67215855619,70,1.7031294262674033,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,group0,group1,group2,group4,group0,group0,group2,group0,group8,group1,4.848099884687692,1.462363411796701,3.221716879755329,5.726581712597888,0.1706176877796335,0.32755405462354226,1.330480736248524,0.005675025077490736,4.2132335043411,4.057414796464787,2.7816306244263465,1.174774007028041,1.418492412448119,7.210901421366448,1.4194482757992728,4.6301162001028215,0.12500807851341722,0.2490137659036984,1.0973402229850748,2.440605059547734,2046.853638445578,1672.2901286514584,2216.4313844830504,1536.1209571273637,rural,PLATEAUX,BINAH,320,SAVANES,KLOTO,64,0,3,91,40-50,F,Moba,Christian,0,Yes,Marriage (Monogomous),No,6,1
KN5JI70V46JOYQR,2012.3352250572852,71,2.109385455177812,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,group3,group2,group4,group4,group0,group3,group0,group2,group2,group0,4.013351031611245,3.6240994613733974,2.2106133048280006,3.794323295604254,0.6377064351257262,0.5453925239694193,2.4589877262519986,1.6625147593046812,6.533019920571035,2.710416606082671,3.8546441250625385,0.7535196741785146,0.30354381507039685,7.203834135355615,2.1934628736931017,2.11397061268831,0.5349821850489322,2.4529349595294008,2.4309020494217757,2.2071599096670185,2016.358064141737,2464.5908536303255,2700.459942800531,3236.6047520824854,rural,SAVANES,VO,84,MARITIME,LOME COMMUNE,263,0,4,75,30-40,M,Kabyè,Christian,0,Yes,Marriage (Polygomous),No,6,1
1US4NF512AOC7MT,1594.4436681121,72,4.966410311239175,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,group3,group0,group2,group1,group0,group6,group2,group0,group6,group0,4.348248753837607,2.1673859960190525,1.8796214478298574,0.9081507493376267,0.19303463796009535,1.2529765321012725,4.047461124060014,4.394750984734256,6.22431905299343,2.367107601033276,2.622006152152888,2.367369670963779,1.254095453837242,5.259758915547362,0.25549824599173787,5.777333255547089,3.7134688837584537,2.4302653293245435,0.34217182734579943,3.3114014416315065,1595.71369670468,2097.9174754299406,1776.8488034154723,3157.001313750545,urban,MARITIME,YOTO,170,MARITIME,PLAINE DU MO,242,1,8,69,50-60,F,Other,Other/No Religion,0,Yes,Divorced/Separated,No,4,0
6HWM7A7E37GV0PP,2322.015747612533,73,2.148418619163431,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,group0,group1,group5,group0,group1,group4,group6,group1,group8,group0,8.165394612274643,4.751601658129034,4.760161394063817,0.7743403303175442,0.5046087929880663,0.5836032117301511,2.7234748962479163,0.0006701568167795102,0.6628199713677969,3.6273233423621947,0.6766395243384076,2.7602964286757135,1.5072129353946757,1.0546242569484252,0.005578563378020873,2.6695550249692444,3.5597451335357717,0.9636352947898624,3.567234083774329,1.6686591797407506,2432.3939704907098,3060.7308022003654,2379.4683737154783,3525.8482782539872,urban,CENTRALE,CINKASSE,137,KARA,AKEBOU,195,0,4,37,30-40,F,Ewé,Muslim,5+,Yes,Single,Yes,7,1
S1BOMSLJWXQKJ7D,1680.808314456623,74,4.862688737091728,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,group6,group0,group2,group4,group0,group4,group7,group0,group3,group1,7.371445553017672,4.3627552851453,2.2623036749463026,2.876175556536452,0.04039170698657191,0.2609212586893048,3.67799046672937,2.7392706477865323,0.10623553216483661,2.9285765353317155,2.7148013576234065,3.015618024045221,0.4645600525746829,0.9760282936261201,0.007758656806663988,3.9823096814398107,3.1854865294316315,1.157743368927281,6.326541421731105,1.5320878403746057,1760.1006023951143,1704.7842541024193,2548.821203949422,2228.7649250719287,rural,CENTRALE,LOME COMMUNE,295,PLATEAUX,KERAN,294,1,3,25,50-60,F,Kabyè,Muslim,5+,Yes,Marriage (Polygomous),Yes,6,0
D90GGF7W92UV09Y,977.5396460692814,75,5.514184162703767,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,group3,group2,group3,group1,group0,group5,group8,group2,group7,group1,3.589077811185445,1.7406563804248476,2.6688546155719277,1.4599991806206298,0.8104646982256583,0.7442059413604474,0.11418211209152318,0.8493161192290093,5.894141953352303,0.3250089359722197,1.307792617849488,2.870370185185404,1.6818664474380824,5.409047636352248,0.8253207957076986,2.6768335562788628,1.4342040404627732,1.3385653073739057,3.7200613122887694,1.0741981958357543,1324.2773380255203,1612.4858021367154,1587.449192169041,2113.527874047317,urban,KARA,GOLFE,273,PLATEAUX,AVE,312,0,5,46,<30,M,Other,Muslim,3-4,Yes,Widow/Widower,Yes,0,1
ESRFHCQXQIQOOLI,1974.3382007956138,76,3.721935956392743,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,group5,group1,group7,group5,group1,group6,group8,group1,group1,group0,4.451483679916556,2.741854269412099,4.268488544715106,4.931313099526786,0.2747524250230967,0.7757570505222156,7.6864177681804335,4.10553560875542,0.11866893345356122,4.953942626426909,3.117173470020547,0.9073575460402248,1.7871505891202384,2.224801585553781,2.583930575098795,2.800441324801189,2.2093948805040773,0.7229680123347088,6.36468181459154,0.845551391379598,2456.469508241098,2086.721229582246,2042.9900856849786,2550.943147148627,rural,KARA,LOME COMMUNE,286,CENTRALE,YOTO,306,1,1,94,<30,M,Kabyè,Animist,1-2,Yes,Divorced/Separated,No,5,1
88EMZSDJHRBNV80,1226.3924457512105,77,1.7161133048187718,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,group3,group2,group0,group1,group1,group5,group3,group2,group6,group0,3.8743868693342285,1.4777504633208367,0.414397876050037,5.84371574992326,0.6413065725151704,1.3115454015307875,1.4999413140124798,3.298575479089461,4.1702090653898445,0.7256433580437999,3.1154592319646808,2.206867307968614,1.0319986025764611,8.634646096567804,2.6859349508454016,0.08375350121212632,0.537506768780327,3.799733970722303,1.5762406236681912,1.0333962483305696,1237.7507360763068,1560.79192487813,1924.2813894483309,2393.073115394649,urban,PLATEAUX,OGOU,144,KARA,AKEBOU,267,1,2,41,60+,F,Kabyè,Animist,1-2,Yes,Marriage (Monogomous),Yes,3,1
EBHX2KNEEWXXAHA,908.5473079275954,78,4.117483017286426,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,group4,group2,group6,group5,group0,group1,group0,group2,group7,group1,3.3286728176602756,4.64985170402244,3.628628246532,2.878599624382695,0.7838471422143505,1.8265285296175926,7.921963989259452,5.456742366611367,1.9153522706316228,0.16653432636789645,1.161664401866573,1.1223783598025454,1.6438997013526613,5.846638174721474,0.8424347722441785,6.7388710032741646,4.879153422706894,3.9731642294195506,4.622727479108523,0.6458165624748955,946.0877457731015,1533.6903520589372,1898.6509459704473,2304.167639821995,urban,CENTRALE,BASSAR,246,CENTRALE,PLAINE DU MO,235,0,3,70,50-60,F,Kabyè,Christian,0,Yes,Marriage (Monogomous),No,2,1
ZSVYTC8P02IDSN2,1535.0816527820634,79,2.897485941932677,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,group1,group1,group5,group1,group1,group6,group0,group2,group1,group0,2.4962338265257946,4.505360610698022,2.2266088565126987,4.413726348281857,0.6706571381900909,1.7133835957391197,2.166258479470562,2.7058875651020107,3.6599734789507394,3.011579837936175,1.0626279902374973,0.33875475218376616,0.7018647904523196,1.5439264605925427,0.58351300604126,1.1246281745592221,2.987018163521884,3.463557138474549,1.5225662365035229,0.5978696710827429,1675.016029108839,1845.621595374841,1610.0679704414906,2243.5356095319157,urban,CENTRALE,TANDJOARE,88,CENTRALE,BINAH,37,0,8,70,30-40,M,Other,Christian,1-2,Yes,Divorced/Separated,No,2,1
JSADTKOLHH7X766,1864.1925872594366,80,5.5422397143026965,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,group3,group1,group0,group1,group1,group0,group1,group2,group3,group1,5.899849342407467,0.5396360281417412,4.258553502896722,3.2901011869494288,0.8696532166545573,0.11878435644693508,5.415503500058662,3.6981012889351463,2.272835302709915,2.62311754856073,2.896684547749533,3.162666047797072,1.8288837216624918,7.348105947344025,2.5505570227440266,0.27386564749017306,0.691946388406246,1.8934387958165715,1.5675549124090775,1.9965968356625368,2427.495198293378,2369.8987831350896,2884.050699621166,2658.383913727866,urban,SAVANES,CINKASSE,288,MARITIME,KPELE,345,1,10,50,<30,F,Moba,Muslim,5+,Yes,Marriage (Monogomous),Yes,0,0
4U2H03OESAXZV0N,1590.3814676503202,81,2.118192402258964,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,group3,group1,group3,group4,group1,group4,group6,group2,group2,group0,6.289928892613191,1.1211475092160617,3.065283151072845,2.3783653938308205,0.487341494573158,1.8683677454286056,2.4210695946340417,5.460102757794722,0.2629850597391268,4.775685913862326,0.131071258932963,0.10968832547935747,1.8550828943996889,7.964509993108889,1.1651907562796686,2.8346620991866387,3.8921438787825435,0.218344154517775,2.6739465748548055,1.520076358977982,2325.3157964170346,2166.7397065369423,2313.8922077500947,1673.1854312783362,urban,MARITIME,VO,250,KARA,ZIO,240,1,2,39,60+,F,Other,Muslim,3-4,Yes,Single,Yes,4,1
OAQ8SQ8LQJ51G2H,1847.9898838517179,82,2.17144255968962,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,group6,group0,group4,group1,group0,group0,group8,group1,group5,group1,5.007775613519355,2.287756762345974,4.74712532277334,3.5647754636909035,0.4642617123257303,0.6209173662315393,4.743584743272333,3.6270941995297443,0.21605158054702822,4.80602440169897,0.39588035799491905,1.376613344098681,0.6134050084867524,8.175193685142332,0.3148930860433198,5.140703968008178,3.8602419135775095,4.8600986402443604,0.4660503082948084,0.13231491899897074,2584.771452584356,2103.547193381418,2179.5389921080246,2611.548649088327,urban,SAVANES,MOYEN-MONO,355,SAVANES,MOYEN-MONO,233,0,4,21,40-50,M,Kotokoli,Animist,3-4,Yes,Divorced/Separated,No,2,1
QCZCSJA2ROQO043,1114.4308614235897,83,3.411805477911839,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,group2,group1,group2,group4,group0,group5,group8,group2,group5,group1,2.1657397350592023,2.5611039130115527,0.5100186210753472,3.046270405601706,0.09735828119120638,0.6932651390640343,7.225544899774417,5.8873825175946575,6.23230710502652,3.7983576565904005,0.22698768449840534,2.024875375395293,0.873998999561659,6.05803930519855,2.421466270893448,8.549195164280354,2.753731594965551,3.889381440277587,3.8441714830987737,2.0201706574164575,1921.7386741459245,1659.3647453233734,1235.1600626555971,2644.6737358801197,rural,PLATEAUX,LOME COMMUNE,75,KARA,KPELE,126,0,3,31,50-60,M,Other,Animist,5+,Yes,Single,Yes,5,1
R9UQA8ZNC36DMHW,1847.6755060058533,84,3.46777181175531,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,group0,group2,group4,group1,group0,group2,group4,group1,group1,group1,8.437688255066506,4.853551354397668,6.017019657851971,6.190239304191834,0.7344876072538173,1.4515157028472563,0.7025314292512332,3.0074779277127637,6.329971985638108,1.3860963131695363,1.8549509448686985,0.03763482602474699,0.4801836179307091,2.2107974170927758,1.7821633699892356,3.7601221215042404,1.3066052178111875,0.23904969880330362,6.732549232278473,2.2736635349650878,2050.0325992441526,2166.480939982043,2569.5856137725805,2755.6168182134975,urban,PLATEAUX,AGOU,194,PLATEAUX,ZIO,46,1,3,95,60+,F,Kotokoli,Christian,5+,Yes,Divorced/Separated,Yes,6,0
X4JFNCEVJZ8T0LV,2234.132562464496,85,1.938828571593862,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,group5,group2,group3,group4,group1,group2,group7,group2,group8,group1,1.852748854994772,2.4478154575806705,6.975289337359353,1.4486122042423402,0.41827866243471745,0.34795183803337326,4.753833504477298,5.999005688493145,6.422636540666149,0.3899278474627488,1.7537836511268372,2.515909147335198,0.3811066951645834,0.2663214220530654,0.179610330547891,6.2503463361776275,3.931455691191145,1.7502488313343751,0.48107231094753633,2.4259600843922287,2927.60739212988,2342.80794586004,3035.070967675081,2432.4668449732208,urban,CENTRALE,DOUFELGOU,309,PLATEAUX,AMOU,286,0,8,64,40-50,F,Kotokoli,Other/No Religion,0,Yes,Divorced/Separated,No,5,0
28QDWFKWU07N04L,2298.9984662820398,86,2.871677841849278,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,group5,group2,group6,group1,group0,group4,group1,group1,group0,group0,0.6830675454741989,2.4724542403437066,6.68735702668916,2.7183211596611274,0.44050596979263956,1.1047441150685497,5.80017515443293,4.973743710667517,6.87413277524621,4.647018164917237,2.350687845677465,1.5717299248820562,1.8786116659250118,5.88804537972422,0.3841567180728873,4.589494956616306,4.465561017087741,0.031153914899094692,4.5284562105230215,0.4683479639676209,2711.082430839334,3057.326420364237,2843.4688678030334,3576.0523447287983,rural,PLATEAUX,ANIE,220,SAVANES,AKEBOU,32,0,7,75,40-50,F,Moba,Animist,0,Yes,Widow/Widower,Yes,0,0
7Y4RSRVGN66I0N3,1761.8263155372601,87,4.340855111338561,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,group3,group1,group1,group5,group1,group5,group0,group1,group3,group1,0.4262450729051356,1.8589984742851802,1.624140167315518,3.708253295542818,0.7096055865968893,1.7246283665247089,0.3493703059283213,0.8190763351277986,4.994726305122653,3.4537149249017522,3.477452776247884,2.945237885325923,1.3538012640904251,3.7173794347275697,2.6713836115612213,8.180787795563353,2.462256037121077,4.602792175644343,1.1600150307717305,0.8309732523703577,2116.395092256714,2413.840077430941,1956.5559316391173,1929.0725714443163,rural,SAVANES,AGOE-NYIVE,155,MARITIME,AKEBOU,121,0,10,20,40-50,F,Kabyè,Animist,5+,Yes,Widow/Widower,Yes,2,0
IMWCC3K8V95INPS,947.3781428376601,88,3.352600246076012,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,group3,group0,group5,group0,group1,group6,group6,group1,group0,group0,8.426129472813773,3.2737184865662465,3.9785579331188536,3.09422765681493,0.4004436863492127,0.9290991206081873,5.169476022031464,5.108048975940294,4.726808288508357,1.7523878895990168,2.2349061164267496,1.529015898452228,1.7134727491990562,1.8990864106322323,1.6879666264855149,8.6467287259795,2.9420068201470455,4.5831544709157495,0.5180290884522698,3.6452258538448823,949.1134310704804,1058.3962815167001,1075.8612592899497,2462.5341286883927,urban,PLATEAUX,DOUFELGOU,187,CENTRALE,PLAINE DU MO,95,0,7,47,<30,M,Ewé,Other/No Religion,0,Yes,Marriage (Monogomous),No,4,1
VL5L8ADL53RV0J5,2252.316107194022,89,1.2985986386472261,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,group5,group0,group5,group5,group1,group1,group8,group1,group1,group1,7.424516400310366,2.151499339173589,2.3875298839246097,6.314653692589958,0.032488072263691326,1.3972537339323974,1.2503035531756002,6.122483408555895,1.564007230268909,4.549831705287596,2.676244739940806,2.1541052562040788,0.014563941250218981,4.856868991674842,0.24395051569699355,7.782911494004525,4.616244832777502,4.695312527134742,4.7216093500365615,0.1357697734903045,2571.4543065208354,2362.4777634458774,3081.6808661565105,2913.1083988958635,rural,SAVANES,BAS-MONO,328,SAVANES,KPELE,376,0,1,42,30-40,F,Ewé,Other/No Religion,0,Yes,Marriage (Monogomous),No,3,0
2PJ91KLUYIK0NAL,1237.0358669429843,90,3.0765375780642565,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,group0,group2,group0,group3,group1,group6,group0,group0,group0,group1,8.155044334550771,2.688961165375003,5.467547003962108,5.767443036343296,0.7504104256072766,0.9580896721781011,1.4924381673297926,1.7401330584779386,3.420322017176988,2.733274389030504,1.8830212781526918,0.1629836412456407,0.5989731371455342,4.132541449339567,2.1086164880952434,0.15529954850400862,1.4696868907517557,3.7490309489562095,2.3056521420843934,0.7366071589704681,1616.8428281922684,1627.7823111532673,2003.6005563237745,2775.9557651900022,urban,SAVANES,KPENDJAL,376,PLATEAUX,AMOU,144,0,10,51,<30,F,Moba,Other/No Religion,1-2,Yes,Marriage (Polygomous),No,1,0
O3DFWPYFEQJJAAB,2251.4828968889888,91,3.079047779384422,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,group6,group0,group1,group2,group0,group2,group5,group0,group8,group0,8.004645397408098,4.355605869142335,0.29382545592561804,6.846634349974317,0.7248683520734858,0.7123746360031482,5.641774362826026,5.577552881929901,1.9776968618855995,2.5132598543757396,3.6550614317917565,3.714796373201613,0.1652112017749734,5.950777217258904,0.15263709994665564,8.309953761255022,4.4901387649675,0.07409887985243668,7.412642380282022,2.5315223519299996,2888.000992128609,2653.928724080565,2432.526343853645,3419.9467227881014,urban,SAVANES,BAS-MONO,340,KARA,DANKPEN,180,1,10,27,50-60,F,Kotokoli,Christian,1-2,Yes,Marriage (Monogomous),No,5,1
YF7VDUIS1WJT7T0,497.2446963305802,92,3.238023885641865,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,group6,group0,group3,group1,group0,group5,group3,group1,group5,group0,8.809482124224736,2.6271440937656965,0.24692325479233102,2.486664941916338,0.3161012873629143,0.676976158004291,6.705991661826808,6.623279218315411,2.4228496354878333,3.6567238797262833,3.9450551591848404,0.5029063700541188,0.11007810045521493,1.1491660462106177,1.0070325125750592,7.862745527167294,3.8518958084476447,1.4932546914452982,4.472248201677382,2.79652257704041,994.1572060210992,1282.2977265025686,1017.4750262956486,796.9348424124523,urban,KARA,AKEBOU,266,KARA,LACS,358,0,5,47,<30,M,Kotokoli,Other/No Religion,3-4,Yes,Single,Yes,7,0
HT4XAF3H7WXRRC3,1813.5730403086852,93,1.1191990200442943,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,group0,group2,group0,group1,group1,group5,group5,group2,group3,group0,6.8908288853041135,2.1434732288306617,3.2250527746513717,3.547648950120548,0.7540247729053553,1.3456876854376396,2.353723659829325,2.8222584244547466,3.591162983043696,0.9587982486781216,1.2485540997221451,2.589109438461811,1.9714699287389041,8.965952527444983,2.3874960860399663,5.690018231784917,2.6874589052895645,0.1569474171640084,0.38606014313023884,3.476189899237322,2616.0340452761284,2077.3404718318016,1975.4351173130794,2105.5961481217823,urban,CENTRALE,DANYI,229,SAVANES,ASSOLI,60,0,3,79,50-60,M,Kotokoli,Christian,3-4,Yes,Single,Yes,1,1
VIH7YRDVHIARTJ2,1105.199909990771,94,2.3699619590387457,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,group3,group2,group4,group1,group0,group4,group8,group1,group1,group1,7.610948681511608,1.90990994870045,6.295797205356452,0.8190604159876292,0.23427806625370695,1.3447622411079962,6.6489435225447435,2.151342478624844,4.473410163448152,0.4824532973229867,0.08430446405897118,3.9248931846867134,1.2288295390071269,6.661199291295756,1.2283811773934055,0.9916194619702607,1.425691060248964,4.963721579037625,7.83663863375905,1.510523933048451,1890.7419734657456,1632.8046510333565,1517.1712155659811,1558.9421371181666,urban,SAVANES,SOTOUBOUA,260,CENTRALE,PLAINE DU MO,248,0,1,23,40-50,M,Other,Muslim,3-4,Yes,Marriage (Polygomous),No,4,1
A6ABPZLDFE692CP,1945.396880647056,95,5.752056327912475,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,group5,group0,group7,group3,group1,group4,group1,group2,group4,group1,3.579420327695774,0.6971582819125793,5.7841607607495105,3.0096134165176007,0.15519962714369617,1.3161258816216586,2.9041580394838604,6.641171519429779,5.654100173919222,2.8703918160604087,0.6193230051745746,2.862759519956132,0.14838671133860792,1.6373451691513141,0.3704667544350818,1.4580146495872686,0.4480778731743945,0.9356646113978007,0.9843333521716282,2.2001007367142154,1988.665250196037,2368.1649879163765,2221.330949413281,2547.3125022030367,rural,MARITIME,KPENDJAL,269,SAVANES,HAHO,265,0,1,65,40-50,M,Moba,Other/No Religion,5+,Yes,Marriage (Monogomous),Yes,6,1
FRJGL1DAZNA7GL2,861.6188165886829,96,5.4150338414539805,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,group1,group0,group0,group0,group0,group2,group5,group0,group5,group1,1.9075084185521547,4.758206456045057,3.135483041040688,5.870790724402924,0.6568336947564791,1.7563532090779217,0.06667670204626308,0.1923258985286388,6.5046643337071615,4.1646831199622305,3.4067038187233467,1.2990357444784753,1.5818342216584453,5.140324034877768,0.7787839494523235,6.96189362793028,2.642299163902493,0.570282338733295,4.606075330002089,0.9737343231470277,1227.2444113603005,1209.0579800713347,874.7095771516715,2245.2115718240693,rural,CENTRALE,DANKPEN,53,MARITIME,KERAN,231,0,5,75,60+,F,Moba,Muslim,5+,Yes,Widow/Widower,Yes,1,1
ENZCKA2KRDAWZZD,1105.8465922684297,97,5.703544961851931,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,group5,group0,group1,group4,group0,group6,group2,group1,group3,group1,8.461979180456767,2.635038420779396,5.668904504240942,4.38732008631332,0.24547005386021292,0.5631246632107754,2.106110008373353,1.9642667604975395,3.005845523191013,2.914635492500835,1.844377542001073,3.01463100192217,1.9468694327810585,1.942656173671478,1.14874328731896,0.4733384874907576,2.0479940813321678,3.6143186932774043,3.7756555201891944,1.2245315609963572,1648.2418010685424,1131.9665894670914,2164.245820808196,1414.3171787217416,rural,MARITIME,BASSAR,3,PLATEAUX,TCHAOUDJO,161,0,6,86,<30,F,Kabyè,Christian,5+,Yes,Single,Yes,7,0
P7OPD8RGJ23IOTZ,2681.522342737583,98,4.7944505181136865,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,group5,group2,group7,group2,group1,group5,group2,group2,group4,group1,8.808572205531311,4.9929795404034225,5.464743195980606,3.228864237350183,0.2224464226797065,1.0936633656514476,3.6230459191839337,1.2794111727301853,6.686139740999823,1.867668575027201,3.300924854009499,2.6801355386548744,0.3551022881673487,7.209578347742389,0.13140766479536692,2.01270993791878,0.9730172661751857,1.1713720778861114,3.6616313248505046,3.3336226874465043,2751.3878647985784,2991.3464926653637,2981.861488845984,3502.6546863037993,urban,SAVANES,DOUFELGOU,77,PLATEAUX,OTI-SUD,170,0,10,69,30-40,F,Ewé,Other/No Religion,3-4,Yes,Single,Yes,0,0
SGJ9JH8RYM85LXG,2618.275996681084,99,3.169960312936584,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,group4,group1,group1,group0,group0,group5,group6,group0,group4,group1,0.25797191354643767,0.5757682140901388,2.766728437164906,1.6128120847814191,0.0687271258202139,0.9410767170228864,4.0662809836512555,6.345940189041346,4.641580481280309,2.0182809013127034,3.8385358973215973,2.6879941332664443,0.7833011598954096,8.845033267774639,2.4146497566380623,5.892855487915918,3.1893893709271004,1.7538762162410881,2.3844321607268224,1.9399225163064537,2874.934908297244,2655.6927086268975,3252.9628498436073,3667.8173413614186,rural,KARA,BINAH,152,CENTRALE,KPELE,348,1,4,98,30-40,M,Kotokoli,Other/No Religion,3-4,Yes,Marriage (Monogomous),No,2,0
,1028.7700790731774,100,5.6875209218638245,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,group3,group0,group6,group5,group1,group1,group4,group2,group3,group0,0.5385677645853727,2.246642814811613,5.591142196989066,5.956822274632304,0.219397030681448,1.2922230484710373,2.4706721026328484,3.5441074781334145,3.0185847835029502,3.5599839450697464,2.4130892284225594,0.36960155153879537,0.22303047318219016,3.3366568152842224,2.307399987256328,2.6897435021609573,3.7841221216945318,4.771817606231135,0.25805298380834785,3.086504094177029,1383.848228849313,1256.342186370873,1802.8256591699328,1870.1217001032394,rural,KARA,DANKPEN,207,PLATEAUX,BASSAR,18,0,8,34,60+,F,Kotokoli,Other/No Religion,3-4,Yes,Marriage (Polygomous),Yes,1,1
,704.8534757322819,101,2.5033053714922655,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,group6,group0,group1,group5,group1,group0,group0,group2,group7,group0,4.985395341975343,2.186094201394199,1.3242987331704925,6.404857604522671,0.26839286407512253,0.2645902686439321,4.131411161585502,5.94949905786975,4.221260518875778,1.6646355099521344,3.560152095158544,3.5292660448089013,1.2552273924511257,4.689720704181768,0.25637849553697545,1.949869269288456,2.7004367234373494,3.0787360069386702,2.513267212513485,0.4957744451316781,1044.8978267472744,1299.2404000634797,1074.5319725156587,2059.044282654215,rural,CENTRALE,DANYI,270,SAVANES,DOUFELGOU,112,0,2,38,<30,M,Moba,Christian,0,Yes,Marriage (Polygomous),No,3,1
,2731.874492889638,102,3.966079297945614,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,group3,group0,group4,group5,group1,group1,group0,group1,group4,group1,2.678205007921459,2.6890876223727784,1.6410047494054845,0.484462252116021,0.5764098290947323,0.8614809078949415,0.4719496382277244,1.235366571740929,1.242060819683537,0.6123204567390933,2.7388188845928143,1.2381004540701204,1.730674101020585,1.9227589471486244,1.955303509063395,4.8166180564683625,0.21133557178863338,1.903557521795431,5.530209659354638,2.1192682865842154,2790.5286559080387,3502.930766143333,3256.8419925593444,4065.6368606522738,rural,MARITIME,KPELE,78,SAVANES,HAHO,210,1,9,90,40-50,F,Kotokoli,Other/No Religion,1-2,Yes,Widow/Widower,Yes,5,0
,976.9657472796856,103,3.937171118986061,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,group0,group0,group4,group3,group1,group2,group5,group1,group4,group0,7.2341766653297634,0.15538279777911224,2.3533319186813655,6.347805641823397,0.0665346178200591,0.5342381949093093,0.7868009278573185,3.9864695721748102,6.461686377924953,3.3583517530518394,1.5190117966435666,1.1459778823181352,1.8614839415969162,4.085038399652993,2.6737048195829147,2.8773136264924855,2.0384535860064497,4.476448097432298,5.924801374898949,3.9765274910104416,1672.559629613606,1331.6808975676888,992.2897690551991,2119.4333066192116,rural,SAVANES,TCHAOUDJO,204,SAVANES,WAWA,62,0,5,40,30-40,F,Kabyè,Muslim,3-4,Yes,Widow/Widower,Yes,6,1
